"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-05-01 &&& 2013-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-05-01 &&& 2013-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-05-01 &&& 2013-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.15464","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-05-01 &&& 2013-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","21","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-06-01 &&& 2013-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-06-01 &&& 2013-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-06-01 &&& 2013-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-06-01 &&& 2013-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.15464","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-06-01 &&& 2013-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","20","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-07-01 &&& 2013-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-07-01 &&& 2013-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-07-01 &&& 2013-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-07-01 &&& 2013-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.16113","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-07-01 &&& 2013-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","20","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-08-01 &&& 2013-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-08-01 &&& 2013-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-08-01 &&& 2013-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-08-01 &&& 2013-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.16113","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-08-01 &&& 2013-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","20","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-09-01 &&& 2013-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-09-01 &&& 2013-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-09-01 &&& 2013-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-09-01 &&& 2013-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-09-01 &&& 2013-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-10-01 &&& 2013-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-10-01 &&& 2013-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-10-01 &&& 2013-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-10-01 &&& 2013-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-10-01 &&& 2013-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-11-01 &&& 2013-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-11-01 &&& 2013-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-11-01 &&& 2013-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-11-01 &&& 2013-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.17588","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-11-01 &&& 2013-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-12-01 &&& 2013-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-12-01 &&& 2013-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-12-01 &&& 2013-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-12-01 &&& 2013-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.17588","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-12-01 &&& 2013-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-01-01 &&& 2014-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-01-01 &&& 2014-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-01-01 &&& 2014-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-01-01 &&& 2014-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.17588","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-01-01 &&& 2014-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-02-01 &&& 2014-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-02-01 &&& 2014-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-02-01 &&& 2014-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-02-01 &&& 2014-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-02-01 &&& 2014-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-03-01 &&& 2014-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-03-01 &&& 2014-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-03-01 &&& 2014-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-03-01 &&& 2014-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-03-01 &&& 2014-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-04-01 &&& 2014-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-04-01 &&& 2014-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-04-01 &&& 2014-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-04-01 &&& 2014-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-04-01 &&& 2014-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-05-01 &&& 2014-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-05-01 &&& 2014-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-05-01 &&& 2014-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-05-01 &&& 2014-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.17588","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-05-01 &&& 2014-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-06-01 &&& 2014-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-06-01 &&& 2014-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-06-01 &&& 2014-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-06-01 &&& 2014-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.17588","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-06-01 &&& 2014-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","18","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-07-01 &&& 2014-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-07-01 &&& 2014-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-07-01 &&& 2014-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-07-01 &&& 2014-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.17588","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-07-01 &&& 2014-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","17","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-08-01 &&& 2014-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-08-01 &&& 2014-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-08-01 &&& 2014-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-08-01 &&& 2014-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.18432","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-08-01 &&& 2014-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","17","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-09-01 &&& 2014-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-09-01 &&& 2014-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-09-01 &&& 2014-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-09-01 &&& 2014-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.18432","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-09-01 &&& 2014-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","17","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-10-01 &&& 2014-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-10-01 &&& 2014-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-10-01 &&& 2014-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-10-01 &&& 2014-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.18432","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-10-01 &&& 2014-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","16","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-11-01 &&& 2014-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-11-01 &&& 2014-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-11-01 &&& 2014-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-11-01 &&& 2014-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.19361","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-11-01 &&& 2014-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","16","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-12-01 &&& 2014-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-12-01 &&& 2014-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-12-01 &&& 2014-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-12-01 &&& 2014-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.19361","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2014-12-01 &&& 2014-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","16","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-01-01 &&& 2015-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-01-01 &&& 2015-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-01-01 &&& 2015-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-01-01 &&& 2015-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.19361","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-01-01 &&& 2015-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","16","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-02-01 &&& 2015-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-02-01 &&& 2015-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2015-02-01 &&& 2015-02-28 &&& months"
